valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,emotion
0.468,1974,0.577,['Raspberries'],0.293,336560,0.873,0,2LdvwaKrCE897N5RVGAti1,0.233,5,0.243,-6.698,1,Overnight Sensation,26,01-01-1974,0.0548,100.106,Angry
0.372,1974,0.586,['Elvis Presley'],0.387,198853,0.534,0,4baNC6PNq37xOVRqoZcNY5,0.00084,11,0.607,-11.809,0,My Boy,43,20-05-1974,0.0331,92.475,Angry
0.32,1974,0.00251,['The Marshall Tucker Band'],0.319,811493,0.688,0,4olBrL9i3tmlTTgIya9zUo,0.712,9,0.804,-8.124,1,24 Hours at a Time,20,01-11-1974,0.0457,91.391,Angry
0.272,1974,0.0965,['Kansas'],0.223,473973,0.762,0,7F3oAF4MyXnItxn0Oh1Fls,0.154,9,0.251,-6.382,0,Death of Mother Nature Suite,25,1974,0.0547,147.323,Angry
0.399,1974,0.002,['Queen'],0.197,262200,0.661,0,0uHqoDT7J2TYBsJx6m4Tvi,0.00466,9,0.235,-8.954,1,"See What A Fool I've Been - Live BBC Session, London / July 1973 / 2011 Remix",20,08-03-1974,0.0644,172.274,Angry
0.395,1974,0.544,['Fleetwood Mac'],0.487,234560,0.717,0,7bmHC8ddqtVnPOM5vyFBGw,0.000969,1,0.304,-13.999,1,Angel,24,13-09-1974,0.0456,82.097,Angry
0.354,1974,0.426,['Commodores'],0.458,308400,0.77,0,36zPU7Eewsao8qYV9do8b4,0.00328,5,0.081,-7.665,0,The Assembly Line,27,01-01-1974,0.0513,108.346,Angry
0.406,1974,0.0331,['New York Dolls'],0.409,344000,0.869,0,2SMb9giEDzHeyFVA2FO1u8,0.0,4,0.379,-8.176,1,Human Being,25,10-05-1974,0.0872,155.003,Angry
0.29,1974,0.319,['Yes'],0.291,565933,0.764,0,5sY77QMQ0tA6LBLsjhGPGm,0.118,2,0.0866,-8.387,1,Sound Chaser - 2003 Remaster,29,1974,0.129,146.274,Angry
0.362,1974,0.146,['Queen'],0.189,272427,0.566,0,1iGrMmbnnoIko7Ick7Jlry,4.19e-05,4,0.169,-13.255,1,See What A Fool I've Been,20,08-03-1974,0.0526,167.023,Angry
0.449,1974,0.728,['Semiramis Pekkan'],0.309,238654,0.606,0,7Beeb1AZSs6YQuAeifdX0n,0.00943,3,0.754,-10.544,0,Bana Yalan Söylediler,51,04-07-1974,0.0771,83.6,Angry
0.465,1974,0.425,['Fred Bongusto'],0.41,227829,0.602,0,6F9q5R0R1TXHfVVjWdFlBE,3.56e-06,8,0.21,-5.926,1,Tre settimane da raccontare,38,01-01-1974,0.0272,91.339,Angry
0.416,1974,0.357,['Jethro Tull'],0.562,276893,0.707,0,24nRgRJRT1xOZwfrQR0MYw,0.0424,2,0.0785,-9.631,1,War Child - 2002 Remaster,25,14-10-1974,0.0576,103.372,Angry
0.435,1974,0.0314,['John Lennon'],0.443,211307,0.634,0,0W0w5YP7Sy6nvSJV5DKfD8,0.358,9,0.33,-12.677,1,Beef Jerky - Remastered 2010,28,26-09-1974,0.079,115.003,Angry
0.483,1974,0.294,['Bob Dylan'],0.514,262987,0.845,0,2yJQuQFTGjUNmTPDMEWmo1,2.46e-05,0,0.717,-7.624,1,"The Night They Drove Old Dixie Down - Live at LA Forum, Inglewood, CA - February 1974",24,20-06-1974,0.0727,112.071,Angry
0.418,1974,0.0374,['Bob Dylan'],0.347,194200,0.952,0,5IxDmhavVKeGl1xig1DOZE,0.0,11,0.988,-6.705,0,"Lay, Lady, Lay - Live at LA Forum, Inglewood, CA - February 1974",25,20-06-1974,0.381,168.912,Angry
0.435,1974,0.444,['Bob Dylan'],0.432,276040,0.819,0,7dLdsnS0rQX3dB9jlp9SSv,4.85e-05,0,0.986,-9.451,1,"Don't Think Twice, It's All Right - Live at LA Forum, Inglewood, CA - February 1974",25,20-06-1974,0.269,128.065,Angry
0.468,1975,0.205,['KISS'],0.421,221200,0.92,0,6sI6yBtiQcgHfAn40v63gd,0.145,11,0.51,-6.452,1,Watchin' You - Live/1975,27,10-09-1975,0.0492,101.567,Angry
0.325,1975,0.89,['Richard Pryor'],0.526,426040,0.575,1,2c8wq63BRM6bB0zOtmmCWl,0.0,6,0.706,-14.181,0,Wino & Junkie - Remastered Version,23,1975,0.943,137.109,Angry
0.365,1975,0.0549,['Scorpions'],0.194,205800,0.823,0,6LC7UCKvbg71Uqcwd4E0md,0.000965,3,0.369,-9.665,0,Dark Lady,29,1975,0.0728,141.33,Angry
0.382,1975,0.158,['The Dictators'],0.374,237440,0.957,0,0OIclmUecLQo5hyHhhLcFF,0.000655,9,0.256,-5.342,1,(I Live For) Cars and Girls,27,29-03-1975,0.159,144.715,Angry
0.374,1975,0.273,['The Who'],0.455,248827,0.878,1,2YlDgs1ZdHb1gbRTGQb0f1,7.67e-06,9,0.345,-8.467,1,Dreaming From The Waist,22,03-10-1975,0.0453,136.927,Angry
0.426,1975,0.307,"['Johnny ""Hammond"" Smith']",0.531,275073,0.606,0,4ICujrlyR5rxhLGmM7idBb,0.00915,11,0.12,-8.617,0,Can't We Smile?,28,01-09-1975,0.0302,70.819,Angry
0.221,1975,0.855,['Richard Pryor'],0.511,70160,0.748,1,6TgZN51J1kNRrl9GooOU27,0.0,6,0.848,-13.023,1,Flying Saucers - Remastered,23,1975,0.935,107.134,Angry
0.364,1975,0.00527,['Scorpions'],0.337,203627,0.685,0,1L8PIpn1edg48GEYnZaxdE,0.00486,3,0.103,-10.157,0,Top Of The Bill,30,1975,0.0628,137.456,Angry
0.484,1975,0.332,['Minnie Riperton'],0.403,261600,0.512,0,3vJ9nSo0zeqIAHSU697Isg,7.76e-05,2,0.106,-11.789,1,Feelin' That The Feeling's Good,27,22-05-1975,0.0863,169.473,Angry
0.248,1975,0.824,['Richard Pryor'],0.559,150307,0.74,1,57dtNTwB3Uu2RySRbnP5FD,0.0,9,0.863,-13.591,0,Have Your Ass Home by 11:00 - Remastered Version,23,1975,0.95,61.793,Angry
0.273,1975,0.013,['Kansas'],0.227,494960,0.733,0,0d3Hv8mRKOBjG6kkVKmOuF,2.06e-05,9,0.113,-7.869,0,Lamplight Symphony,26,1975,0.06,75.322,Angry
0.459,1975,0.625,['Curtis Mayfield'],0.712,288133,0.555,0,3AjIV8ZRZ0u4E1CyuQgVCj,0.0,6,0.236,-8.983,1,Blue Monday People,22,1975,0.589,165.291,Angry
0.492,1975,0.00147,['Head East'],0.427,221573,0.556,0,3R4gE0m3R44uTIJl2IPgXp,0.0549,4,0.129,-11.946,0,City Of Gold,22,01-01-1975,0.0307,142.645,Angry
0.414,1975,0.721,['Tom Waits'],0.474,687667,0.505,0,54X57PIhlFgOqfyNnGbq40,1.8e-05,5,0.794,-10.067,1,Nighthawk Postcards (From Easy Street),27,21-10-1975,0.418,73.385,Angry
0.24,1975,0.0294,['Roxy Music'],0.317,374067,0.576,0,61P3rOJAif7dUPM4JJCojE,0.0504,0,0.106,-8.063,1,Sentimental Fool,30,01-10-1975,0.0319,75.853,Angry
0.464,1975,0.199,['France Gall'],0.634,202440,0.64,0,76SXRuctCDXlL82Mkh5yJm,0.00029,0,0.0697,-6.554,0,La déclaration d'amour - Remasterisé en 2004,47,1975,0.0264,121.429,Angry
0.251,1975,3.2e-05,['ZZ Top'],0.258,156080,0.993,0,3dbkLFTM2Kp45gqzgV3nWH,0.0309,2,0.71,-6.104,1,Heard It on the X - Live,26,18-04-1975,0.129,113.919,Angry
0.4,1976,0.0603,['Lynyrd Skynyrd'],0.251,332640,0.874,0,2dEwYq6Tdiga9JnKAHauKm,0.00163,4,0.382,-7.682,1,Introduction by Alex Cooley/Workin' For MCA - Live / Fox Theater 2001,25,1976,0.119,88.769,Angry
0.431,1976,0.562,['Marty Robbins'],0.634,255787,0.534,0,0xoaHjdbBQiRKs9VJaEjvY,0.0,0,0.194,-10.095,1,El Paso City,24,1976,0.0654,107.527,Angry
0.423,1976,0.0065,['Peter Frampton'],0.567,289267,0.945,0,1GnRMo2l3rohBXMR8Nlb6t,7.72e-06,11,0.978,-6.126,0,Nowhere's Too Far For My Baby - Live,27,1976,0.052,119.572,Angry
0.447,1976,0.733,['Marvin Gaye'],0.37,202733,0.603,0,3pdO5vuJnwehI1o17LxedC,0.0016,3,0.489,-11.394,0,Feel All My Love Inside,26,16-03-1976,0.0466,147.291,Angry
0.463,1976,0.451,['Bob Marley & The Wailers'],0.663,318880,0.568,0,47Gxi4mw83VO1Wb7ExbRTi,2.85e-05,0,0.976,-6.739,1,"No Woman No Cry - Live At The Roxy, 1976",32,30-04-1976,0.0479,129.8,Angry
0.367,1976,0.0332,['Black Sabbath'],0.529,262747,0.682,0,3SRIRDNLhcAp8hzoLi0eeJ,0.000226,2,0.307,-11.973,1,The Wizard - 2014 Remaster,23,03-02-1976,0.0876,99.558,Angry
0.447,1976,0.297,['Natalie Cole'],0.469,186733,0.788,0,4TktoJxCnwbRfk90qOJzXq,0.00661,7,0.473,-10.263,1,Mr. Melody,31,01-01-1976,0.208,111.222,Angry
0.367,1976,0.179,['Rainbow'],0.16,506573,0.952,0,4xhFGedBnZDqccPwisb55d,0.00194,7,0.954,-9.158,1,Stargazer - New York Mix,34,1976,0.0738,178.67,Angry
0.439,1976,0.00597,['D.J. Rogers'],0.507,144787,0.852,0,3REPEslblSsgtY427PdubY,0.00711,4,0.306,-9.557,0,"Say You Love Me, One More Time",25,1976,0.146,115.43,Angry
0.325,1976,0.0087,['Led Zeppelin'],0.308,628667,0.812,0,7IiEMNeyHBjHQCi4sBeUSh,0.185,11,0.259,-10.744,0,Two Ones Are Won - Achilles Last Stand Reference Mix,27,31-03-1976,0.043,146.017,Angry
0.395,1976,0.0499,['Genesis'],0.306,390440,0.787,0,5dX7gE8mUL5iJQVzgXCqdj,0.00219,9,0.0943,-7.345,1,Squonk - 2007 Remaster,23,02-02-1976,0.0421,171.619,Angry
0.48,1976,0.741,['Marty Robbins'],0.654,232960,0.537,0,1jxLIULmrDG8RvXFSDG9YZ,0.0,4,0.141,-9.158,1,Big Iron,24,1976,0.0381,115.492,Angry
0.0356,1976,0.0395,['Jean-Michel Jarre'],0.263,615173,0.641,0,44nUMbOtZHfAvYZG0gcxOH,0.666,0,0.542,-11.004,1,"Oxygene, Pt. 5",40,02-12-1976,0.0366,96.307,Angry
0.347,1976,0.122,['Jean-Michel Jarre'],0.482,396360,0.785,0,6sRwKAE9wBr8Iuoxo7JcWf,0.923,5,0.172,-12.36,0,"Oxygene, Pt. 6",39,02-12-1976,0.043,115.46,Angry
0.47,1976,0.00361,['Genesis'],0.255,289600,0.65,0,3UkWMY0V47ENDIwsVTUass,0.886,2,0.259,-11.101,1,In That Quiet Earth,23,27-12-1976,0.039,110.176,Angry
0.241,1976,0.118,['Queen'],0.276,299067,0.553,0,4WFZan8sXouXHPCQOjCFcY,0.0,2,0.128,-12.219,0,White Man,23,10-12-1976,0.0675,142.804,Angry
0.249,1976,0.733,['The Stylistics'],0.454,222280,0.534,0,5CHnmKWy286fabLo7m2gml,0.000205,9,0.0818,-8.404,0,"Because I Love You, Girl",29,01-01-1976,0.0314,135.356,Angry
0.363,1976,0.00519,['Genesis'],0.335,358627,0.848,0,0HWHskHvBQnAzJHVvOYMRG,0.119,8,0.381,-7.61,1,Dance on a Volcano - 2007 Remaster,23,02-02-1976,0.0587,122.527,Angry
0.367,1976,0.0101,['Queen'],0.362,223400,0.873,0,1rHGYWf3t668cYSFAPgyPS,0.00657,2,0.231,-9.247,1,Tie Your Mother Down - 1991 Bonus Remix,22,10-12-1976,0.0567,136.129,Angry
0.364,1976,0.0506,['Lalo Schifrin'],0.704,361507,0.631,0,0422JjTDbL43vslze9YTit,0.771,0,0.277,-14.286,1,Jaws,27,1976,0.0372,122.479,Angry
0.236,1976,4.13e-05,['Genesis'],0.129,199707,0.597,0,6IX8h56M29MTVCPT1sKZN9,0.941,7,0.192,-13.323,1,Wot Gorilla?,23,27-12-1976,0.049,61.196,Angry
0.331,1976,0.162,['Thin Lizzy'],0.408,252000,0.671,0,7CcMt6bXX9k1lZJ9Z9o4ep,0.121,3,0.096,-13.402,0,Warriors,22,1976,0.0533,133.018,Angry
0.295,1976,0.149,['Queen'],0.411,300893,0.618,0,3r29Q266MSJCAgEocIV5Sn,3.34e-06,8,0.22,-11.824,1,Somebody To Love - 1991 Bonus Remix,22,10-12-1976,0.0664,111.124,Angry
0.303,1976,0.0792,['Ramones'],0.176,91760,0.98,0,5ByzOSn3xMsSRmTZnVvoNm,0.0,3,0.656,0.403,1,Judy Is a Punk - 40th Anniversary Mono Mix,28,23-04-1976,0.0825,180.336,Angry
0.487,1977,0.353,['Pooh'],0.44,275013,0.517,0,38uvkBIcAVfOEjC92m9A51,0.0,0,0.33,-7.358,1,Dammi Solo un Minuto - Remastered,53,01-01-1977,0.0358,109.222,Angry
0.362,1977,0.000108,['The Damned'],0.311,214960,0.586,0,6Ffb377jy5A4pKAGmPEB9c,0.00876,4,0.265,-10.314,1,Feel the Pain,23,18-02-1977,0.04,98.234,Angry
0.443,1977,0.0485,['Judas Priest'],0.251,358707,0.9,0,2QagWuAL61R8DLydEte3tw,3.56e-05,2,0.439,-4.374,1,Raw Deal,30,15-11-1977,0.0539,165.602,Angry
0.203,1977,0.0189,"['Emerson, Lake & Palmer']",0.321,584055,0.658,0,3i5bc53F2glMZC7GFXZQ7T,0.181,0,0.11,-13.435,1,Fanfare for the Common Man - 2017 Remastered Version,33,17-03-1977,0.0514,76.576,Angry
0.172,1977,0.161,['KISS'],0.355,185440,0.968,0,1DiwpVKXK08Nu22P16Om57,0.618,6,0.567,-5.776,1,"King Of The Night Time World - Live At The Forum, Los Angeles/1977",28,14-10-1977,0.18,143.286,Angry
0.0698,1977,0.404,['Space Art'],0.462,221213,0.612,0,3TdWSFHkuSlm0DrefKvYYu,0.0032,6,0.141,-9.481,1,Onyx,32,1977,0.029,125.425,Angry
0.363,1977,0.123,['Cesar Camargo Mariano'],0.502,351160,0.697,0,46MHSJrZKl92tIiD6rGBSB,0.33,0,0.0838,-7.451,1,Metrópole,32,01-04-1977,0.0511,109.526,Angry
0.0319,1977,0.000148,['Röyksopp'],0.341,492085,0.931,0,6nInLSZ4Yau6oAaB1INuOx,0.764,7,0.063,-6.594,0,Bounty Hunters,32,1977,0.0389,120.004,Angry
0.194,1977,0.351,['KISS'],0.295,254600,0.96,0,4Ax0CmajjBQJN5nyWAPrzl,0.217,10,0.964,-5.948,0,"I Want You - Live At The Forum, Los Angeles/1977",29,14-10-1977,0.23,100.339,Angry
0.361,1977,0.0346,['Gabriele Ducros'],0.401,196235,0.615,0,6D68xdaG7IKsxqIcQPtpnb,0.707,1,0.101,-7.731,1,Metropolis Notte,26,09-03-1977,0.0272,147.57,Angry
0.326,1977,0.201,['Brownsville Station'],0.479,418022,0.803,0,1ri1yRaL0oxTqWUHUo9HU5,1.39e-05,2,0.198,-9.37,1,The Martian Boogie,24,1977,0.228,92.105,Angry
0.375,1977,0.00534,['KISS'],0.217,193027,0.956,0,6F0MSJcYillQDq7HKf7yuv,0.13,9,0.928,-4.878,1,"Makin' Love - Live At The Forum, Los Angeles/1977",28,14-10-1977,0.137,169.45,Angry
0.147,1977,0.419,['KISS'],0.212,216293,0.995,0,09CRMQUBWy34fr9bWMIHyP,0.424,8,0.972,-4.714,1,"I Stole Your Love - Live At The Forum, Los Angeles/1977",28,14-10-1977,0.261,187.893,Angry
0.398,1977,6.61e-05,['Motörhead'],0.326,195467,0.871,0,1QsPvLHrp9LuXq54TVmqGp,0.0806,4,0.153,-5.49,0,The Train Kept a Rollin',30,21-08-1977,0.0446,91.837,Angry
0.404,1977,0.539,['Pablo Abraira'],0.466,288573,0.572,0,43wyXbukLasmkQGkquqMHs,0.0,1,0.0798,-6.182,1,Gavilán o Paloma,46,1977,0.0272,126.308,Angry
0.131,1977,0.448,['The Alan Parsons Project'],0.388,263667,0.501,0,2Nqh6J0LebsZmk3Uhm1ehq,0.0252,1,0.111,-8.148,1,Don't Let It Show,32,1977,0.0347,133.268,Angry
0.487,1977,0.00196,['Queen'],0.326,114587,0.884,0,3tocn636ijK13xEEKTR5B5,1.51e-06,7,0.332,-4.449,1,"Feelings, Feelings - Take 10 / July 1977",23,28-10-1977,0.0997,136.815,Angry
0.142,1977,0.0201,['Michael Stanley Band'],0.244,500240,0.585,0,256zVrUsST1UDubXYQoYai,0.0364,11,0.765,-13.75,0,Let's Get the Show On the Road - Live,22,1977,0.0785,96.523,Angry
0.46,1977,0.000411,['Aerosmith'],0.332,292200,0.752,0,3aqdDMcaeMPNPyWD4CPwOQ,0.00362,7,0.841,-11.721,1,Critical Mass,26,01-12-1977,0.0351,140.937,Angry
0.148,1977,3.83e-06,['The Damned'],0.363,110067,0.862,1,7dcAF4n3m8gYtNR3m0eMND,0.000458,4,0.419,-8.452,0,So Messed Up,22,18-02-1977,0.0631,91.0,Angry
0.231,1977,0.297,"['Queen', 'Rick Rubin']",0.424,300867,0.746,0,0eWxcDotlBINtiF09eYuiK,2.99e-06,2,0.105,-11.065,1,We Will Rock You - 1991 Bonus Remix Ruined By Rick Rubin,23,28-10-1977,0.231,164.917,Angry
0.0802,1977,0.0637,['Motörhead'],0.321,355493,0.987,0,0JvX5DDWN9gutM9eePXVwY,0.749,11,0.399,-4.251,1,Keep Us on the Road,30,21-08-1977,0.169,117.6,Angry
0.436,1977,0.0278,['Genesis'],0.442,521733,0.593,0,4Q0G914Bvy1RNUl6y6ioBc,0.0206,2,0.994,-15.709,1,I Know What I Like (In Your Wardrobe) - Live in Paris,23,21-10-1977,0.0415,85.657,Angry
0.498,1977,0.031,['Queen'],0.274,325733,0.871,0,3aUOA11JmRCqUoudHnCSTm,0.000296,9,0.12,-5.674,1,Spread Your Wings - Live BBC Session / October 1977,22,28-10-1977,0.0576,180.356,Angry
0.451,1977,0.11,['KISS'],0.416,193267,0.922,0,6WXzNsAJV7AOjJHIZuquhU,0.00719,1,0.274,-5.74,1,"All American Man - Live At Capitol Theatre, New Jersey / 1977",27,14-10-1977,0.112,141.104,Angry
0.44,1978,0.00635,['Judas Priest'],0.58,207067,0.863,0,71VYeDdr8TTNtevYRpwCry,0.0,4,0.293,-5.568,1,Savage,30,27-10-1978,0.0478,119.86,Angry
0.465,1978,0.00408,['Cheech & Chong'],0.527,185200,0.814,0,5Vtbm6lMpjXDlwNU8stWQm,7.77e-05,9,0.218,-8.791,1,Rock Fight,25,1978,0.0375,148.064,Angry
0.239,1978,0.022,['Patti Smith'],0.371,212307,0.537,0,7enBcpQhj0zPppIMLUyMC7,2e-05,2,0.103,-10.235,1,Privilege (Set Me Free),34,1978,0.0343,126.272,Angry
0.341,1978,0.0148,['Black Sabbath'],0.199,244752,0.752,0,7uXOeOhvLGtUSR4KNzRZT1,0.00234,7,0.667,-8.992,1,Swinging the Chain - 2014 Remaster,23,28-09-1978,0.0487,104.396,Angry
0.486,1978,0.217,['Bob Marley & The Wailers'],0.62,245867,0.517,0,5HBbiKzu4nQFtvGLok5dNI,0.00915,0,0.641,-10.019,1,The Heathen - Live At Ahoy Hallen/1978,30,23-03-1978,0.0917,135.739,Angry
0.344,1978,0.0228,['Genesis'],0.396,290640,0.802,0,3VMcrYS02ZmUTwg8eB10Ev,7.67e-06,0,0.155,-6.866,1,Ballad of Big - 2007 Remaster,23,07-04-1978,0.0385,116.83,Angry
0.466,1978,0.242,['Ted Nugent'],0.247,671760,0.742,0,7tVQg3ov9G0CnXTzqmZVsZ,0.37,2,0.968,-12.678,1,"Stranglehold - Live at Springfield Civic Center, Springfield, MA - June 1976",23,08-10-1978,0.0571,143.533,Angry
0.387,1978,0.79,['Gidi Gov'],0.466,180467,0.56,0,1BOOu08pnZt5XAaPJojhgo,0.0,3,0.157,-8.944,1,בלעדייך,41,01-06-1978,0.0295,86.733,Angry
0.471,1978,0.475,['The Rutles'],0.344,158773,0.764,0,1oViJdfnwj5Wps48nABybH,0.00624,7,0.347,-6.747,1,Cheese and Onions - 2006 Remaster,29,1978,0.03,141.258,Angry
0.419,1978,0.435,['Bob Dylan'],0.534,318973,0.529,0,6nZTEFkBcjTGj4isbkAGmN,9.87e-05,10,0.117,-11.071,1,"Baby, Stop Crying",33,15-06-1978,0.0413,132.41,Angry
0.46,1978,0.143,['Ted Nugent'],0.425,184600,0.899,0,3Mm55zRUJuUYiF1mOtCloV,0.0047,2,0.749,-12.427,1,Weekend Warriors,24,1978,0.0564,113.511,Angry
0.472,1978,0.192,['Patti Smith'],0.538,248533,0.666,0,6rH42cutB9ZnEmTwgFY6tq,0.0,9,0.134,-8.185,1,Space Monkey,33,1978,0.0361,105.618,Angry
0.39,1978,0.29,['Generacion De Jesus'],0.326,225187,0.632,0,4VxUTJMiuKc7SZX0M00py3,0.913,4,0.151,-6.339,0,El Sacrificio,29,16-08-1978,0.0404,91.318,Angry
0.319,1978,0.000351,['Queen'],0.298,168560,0.969,0,1jcyn6bnqB1911P3oTj7Vq,2.52e-05,11,0.99,-6.314,0,Let Me Entertain You - Live In Montreal / November 1981,22,10-11-1978,0.149,77.863,Angry
0.062,1978,0.0413,['Judas Priest'],0.291,418427,0.624,0,4sAOwd8m4YnGNoK4wxccUv,0.00203,2,0.111,-8.093,1,Fire Burns Below,29,27-10-1978,0.0445,101.077,Angry
0.396,1978,0.229,['Johnny Thunders'],0.233,143093,0.845,0,7Fb5YJcmP1McOwYZQCVRT7,0.968,0,0.208,-12.021,1,Pipeline,29,1978,0.0476,148.507,Angry
0.397,1978,0.228,['Foreigner'],0.552,195733,0.763,0,3yi0R5cECoipNZwjtzp29I,1.79e-05,3,0.0966,-7.906,0,Back Where You Belong,24,1978,0.0417,123.196,Angry
0.276,1978,0.00484,['Sham 69'],0.197,226693,0.94,0,3jHo6WwnePzMJipiXelKtt,0.0267,2,0.669,-6.847,1,If the Kids Are United,35,01-04-1978,0.0795,133.723,Angry
0.405,1978,0.592,['Taeko Onuki'],0.656,222373,0.681,0,6GrRlvRBqBvz8hD1LAqKiH,6.49e-05,0,0.111,-10.626,1,空をとべたら,28,1978,0.0685,86.34,Angry
0.238,1978,0.0584,['Ted Nugent'],0.326,378840,0.92,0,5XONhZYwfrHx0YHv9ralXx,0.563,2,0.969,-13.094,1,"Wang Dang Sweet Poontang - Live at Nashville Municipal Auditorium, Nashville, TN - July 1977",22,08-10-1978,0.0707,108.123,Angry
0.496,1978,0.147,['Television'],0.44,288893,0.899,0,7vZvhVzknrA8mwBDoRJZei,0.0136,9,0.0811,-6.144,0,Foxhole - Remastered,28,1978-04,0.0733,122.878,Angry
0.342,1978,0.764,['John Cooper Clarke'],0.562,211560,0.545,0,0FnmRkP81O1I6oeOeU1xXS,0.65,9,0.347,-14.392,0,(I Married a) Monster from Outer Space,32,1978,0.0487,132.495,Angry
0.15,1978,0.00056,['Rush'],0.356,577347,0.51,0,53yjU4vJquCLPRJ5fG2Joq,0.62,0,0.0583,-14.068,1,La Villa Strangiato,25,29-10-1978,0.0357,142.478,Angry
0.23,1978,0.0764,"['The Blues Brothers', 'Joe Gastwirt']",0.473,50133,0.979,0,3YR1sMjWxQ1DglytigbYDU,0.961,5,0.969,-6.307,1,Closing: I Can't Turn You Loose - Live,28,01-11-1978,0.234,92.666,Angry
0.395,1978,0.232,['The Babys'],0.364,277467,0.548,0,3mj6OpnHmUpQnYHaetXcsL,0.0,2,0.0385,-8.617,1,You (Got It),23,01-01-1978,0.0283,85.165,Angry
0.419,1979,0.308,['Carly Simon'],0.581,254733,0.55,0,6WYJ8jS4f1hXXOatOji6PE,0.0,4,0.0721,-9.539,0,Just Like You Do,39,1979,0.0293,109.751,Angry
0.229,1979,0.000855,['UFO'],0.27,283587,0.979,0,1RnOww76VSmW2fvUmG3fPx,0.00078,2,0.976,-5.995,0,Doctor Doctor - Live / 2008 Remaster,34,29-01-1979,0.0918,137.041,Angry
0.355,1979,0.00491,['Stiff Little Fingers'],0.382,189707,0.834,1,52qsLeKxfmSjaxAiHGPMbk,0.1,9,0.0797,-8.13,0,Wasted Life,33,1979,0.0457,90.304,Angry
0.376,1979,0.0106,['Gang Of Four'],0.621,160733,0.881,0,5uq10BE6O3N1kX8M7tdATF,0.017,9,0.0569,-7.841,1,Contract,23,1979,0.462,181.276,Angry
0.23,1979,0.0502,['Queen'],0.45,268173,0.863,0,0ch4H0B6RvfOvpI47YXyre,0.000241,0,0.689,-11.825,1,Don't Stop Me Now - Live,24,22-06-1979,0.194,159.335,Angry
0.459,1979,0.02,['Gang Of Four'],0.49,149360,0.99,0,0oWAgzNAX4Ke12ScLd429r,3.51e-05,11,0.213,-3.718,0,Glass,23,1979,0.105,153.936,Angry
0.25,1979,0.0897,['Frank Zappa'],0.198,314880,0.837,0,6S48MUBfuuPyevPnKayLFF,0.903,10,0.0797,-9.968,1,Rat Tomago,31,03-03-1979,0.0787,136.922,Angry
0.45,1979,0.845,['Robin Williams'],0.549,64528,0.65,1,7obBmF4kdqZ7XlXsxwU5M3,2.08e-05,7,0.768,-20.189,1,A Touch Of Fairfax,23,01-01-1979,0.623,45.518,Angry
0.419,1979,0.0805,['Motörhead'],0.232,248840,0.87,0,0wG0AaZ5MnTfu9SZj7VqbW,0.00169,10,0.172,-4.834,0,Capricorn,32,24-03-1979,0.119,155.153,Angry
0.365,1979,0.218,['Tom Petty and the Heartbreakers'],0.43,352413,0.551,0,4N4nmc1gHqcOE9EdoV5vwE,2.18e-06,7,0.312,-6.638,1,Louisiana Rain,26,19-10-1979,0.0372,111.513,Angry
0.433,1979,0.903,"['Stephen Sondheim', 'Joaquin Romaguera', 'Paul Gemignani']",0.598,311440,0.597,0,0KH9tocpWgOwnr2bOcXlW8,1.83e-05,5,0.931,-8.83,1,The Contest,26,1979,0.483,100.711,Angry
0.282,1979,0.0611,['Triumph'],0.339,365867,0.698,0,0d2j2cgwLjzhYsnm4TMxEE,6.97e-06,9,0.0595,-6.077,1,Hold On,26,30-03-1979,0.0416,122.893,Angry
0.369,1979,0.153,['Frank Zappa'],0.316,761133,0.555,0,2Bjb5bghko7XXqmq9UhjRK,0.0302,9,0.337,-10.753,1,Yo' Mama,31,03-03-1979,0.055,145.132,Angry
0.346,1979,0.00816,['Thin Lizzy'],0.315,240067,0.895,0,58i5TeE12BdApuIl9543QG,0.0,1,0.414,-7.334,1,Toughest Street in Town,22,1979,0.121,150.323,Angry
0.365,1979,0.43,['Supertramp'],0.548,260853,0.765,0,5xhMjf8JFK5oJFscG739H9,0.689,9,0.738,-8.985,1,Oh Darling - Live In Miami/1979,35,29-03-1979,0.0401,127.598,Angry
0.437,1979,0.476,['David Bowie'],0.445,200040,0.593,0,0IPI7yil60RAOUhlid7GmN,0.000271,8,0.381,-10.376,0,Move On - 2017 Remaster,31,1979,0.0576,150.481,Angry
0.402,1979,0.831,['Jerry Clower'],0.564,276840,0.554,0,3IDfa5CjbZmcYUwhx1u1bM,0.0,8,0.676,-18.024,1,Steel Marbles,22,1979,0.933,57.833,Angry
0.486,1979,0.0356,['Blondie'],0.459,160509,0.982,0,6OMeQYCr0d4etsXVgnQreH,2.44e-06,9,0.263,-2.717,1,Eat To The Beat,23,28-09-1979,0.062,98.935,Angry
0.489,1979,0.76,['The Isley Brothers'],0.603,337733,0.53,0,1D2JZNb53HGYcBebzhzHBQ,0.00286,4,0.117,-8.34,1,"You're Beside Me, Pts. 1 & 2",23,21-08-1979,0.0598,88.107,Angry
0.438,1979,0.394,['Supertramp'],0.412,452080,0.566,0,2YkZ06KjaXlqAyGKxXKj21,0.00877,2,0.933,-12.887,0,Another Man's Woman - Live At Pavillon de Paris/1979,35,29-03-1979,0.0383,138.026,Angry
